open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1761778800000,319.408,319.408,319.408,319.408,0,1761782399999,0,0,0,0,0
1761782400000,319.408,319.408,319.408,319.408,0,1761785999999,0,0,0,0,0
1761786000000,319.408,319.408,319.408,319.408,0,1761789599999,0,0,0,0,0
1761789600000,319.408,319.408,319.408,319.408,0,1761793199999,0,0,0,0,0
1761793200000,319.408,319.408,319.408,319.408,0,1761796799999,0,0,0,0,0
1761796800000,319.408,319.408,319.408,319.408,0,1761800399999,0,0,0,0,0
1761800400000,319.408,319.408,319.408,319.408,0,1761803999999,0,0,0,0,0
1761804000000,319.408,319.408,319.408,319.408,0,1761807599999,0,0,0,0,0
1761807600000,319.408,319.408,319.408,319.408,0,1761811199999,0,0,0,0,0
1761811200000,319.408,319.408,319.408,319.408,0,1761814799999,0,0,0,0,0
1761814800000,319.408,319.408,319.408,319.408,0,1761818399999,0,0,0,0,0
1761818400000,319.408,319.408,319.408,319.408,0,1761821999999,0,0,0,0,0
1761822000000,319.408,319.408,319.408,319.408,0,1761825599999,0,0,0,0,0
1761825600000,319.408,319.408,319.408,319.408,0,1761829199999,0,0,0,0,0
1761829200000,319.408,319.408,319.408,319.408,0,1761832799999,0,0,0,0,0
1761832800000,319.408,319.408,319.408,319.408,0,1761836399999,0,0,0,0,0
1761836400000,319.408,319.408,319.408,319.408,0,1761839999999,0,0,0,0,0
1761840000000,319.408,319.408,319.408,319.408,0,1761843599999,0,0,0,0,0
1761843600000,319.408,319.408,319.408,319.408,0,1761847199999,0,0,0,0,0
1761847200000,319.408,319.408,319.408,319.408,0,1761850799999,0,0,0,0,0
1761850800000,319.408,319.408,319.408,319.408,0,1761854399999,0,0,0,0,0
1761854400000,319.408,319.408,319.408,319.408,0,1761857999999,0,0,0,0,0
1761858000000,319.408,319.408,319.408,319.408,0,1761861599999,0,0,0,0,0
1761861600000,319.408,319.408,319.408,319.408,0,1761865199999,0,0,0,0,0
1761865200000,319.408,319.408,319.408,319.408,0,1761868799999,0,0,0,0,0
1761868800000,319.408,319.408,319.408,319.408,0,1761872399999,0,0,0,0,0
1761872400000,319.408,319.408,319.408,319.408,0,1761875999999,0,0,0,0,0
1761876000000,319.408,319.408,319.408,319.408,0,1761879599999,0,0,0,0,0
1761879600000,319.408,319.408,319.408,319.408,0,1761883199999,0,0,0,0,0
1761883200000,319.408,319.408,319.408,319.408,0,1761886799999,0,0,0,0,0
1761886800000,319.408,319.408,319.408,319.408,0,1761890399999,0,0,0,0,0
1761890400000,319.408,319.408,319.408,319.408,0,1761893999999,0,0,0,0,0
1761894000000,319.408,319.408,319.408,319.408,0,1761897599999,0,0,0,0,0
1761897600000,319.408,319.408,319.408,319.408,0,1761901199999,0,0,0,0,0
1761901200000,319.408,319.408,319.408,319.408,0,1761904799999,0,0,0,0,0
1761904800000,319.408,319.408,319.408,319.408,0,1761908399999,0,0,0,0,0
1761908400000,319.408,319.408,319.408,319.408,0,1761911999999,0,0,0,0,0
1761912000000,319.408,319.408,319.408,319.408,0,1761915599999,0,0,0,0,0
1761915600000,319.408,319.408,319.408,319.408,0,1761919199999,0,0,0,0,0
1761919200000,319.408,319.408,319.408,319.408,0,1761922799999,0,0,0,0,0
1761922800000,319.408,319.408,319.408,319.408,0,1761926399999,0,0,0,0,0
1761926400000,319.408,319.408,319.408,319.408,0,1761929999999,0,0,0,0,0
1761930000000,319.408,319.408,319.408,319.408,0,1761933599999,0,0,0,0,0
1761933600000,319.408,319.408,319.408,319.408,0,1761937199999,0,0,0,0,0
1761937200000,319.408,319.408,319.408,319.408,0,1761940799999,0,0,0,0,0
1761940800000,319.408,319.408,319.408,319.408,0,1761944399999,0,0,0,0,0
1761944400000,319.408,319.408,319.408,319.408,0,1761947999999,0,0,0,0,0
1761948000000,319.408,319.408,319.408,319.408,0,1761951599999,0,0,0,0,0
1761951600000,319.408,319.408,319.408,319.408,0,1761955199999,0,0,0,0,0
